frame,time_s,track_id,height_px,dh_dt,ttc,r_squared,history_length,alert,score,iou
241,9.6,1,97.97367095947266,-6.247863769531088,0.0,0.37185061066064484,5,False,0.6191372871398926,0.9546996355056763
242,9.64,1,95.92111206054688,-12.683010101318619,0.0,0.5011425588992281,5,False,0.614474892616272,0.8767068386077881
243,9.68,1,98.38325500488281,-8.511390686035107,0.0,0.21318209283267842,5,False,0.6137301921844482,0.9169402718544006
244,9.72,1,96.8111801147461,-5.124073028564476,0.0,0.09915139918923288,5,False,0.6274005770683289,0.8885170221328735
245,9.76,1,99.33589172363281,9.036273956298738,0.0,0.18218270643993006,5,False,0.6433050632476807,0.8583404421806335
246,9.8,1,98.14207458496094,13.48640441894513,0.0,0.3991343400112324,5,False,0.6678264737129211,0.8581712245941162
247,9.84,1,99.459228515625,8.707103729247862,0.0,0.26453077930678814,5,False,0.6488088369369507,0.882196843624115
248,9.88,1,96.61445617675781,-0.675277709961056,0.0,0.001007618582994918,5,False,0.6648880839347839,0.8753332495689392
249,9.92,1,96.64303588867188,-17.283325195312614,0.0,0.6217007772846235,5,False,0.6492801904678345,0.9340879321098328
250,9.96,1,95.47779846191406,-20.36186218261702,0.0,0.6918733405050762,5,False,0.656985342502594,0.9270355105400085
251,10.0,1,97.87496948242188,-10.762939453124975,0.0,0.20195012227226894,5,False,0.6730032563209534,0.9185025095939636
252,10.04,1,97.2926025390625,6.470565795898553,0.0,0.20910516852588368,5,False,0.6876353621482849,0.9737914800643921
253,10.08,1,97.67643737792969,9.704017639159888,0.0,0.40145900915063293,5,False,0.6926876902580261,0.98114013671875
254,10.12,1,97.98628997802734,12.04612731933594,0.0,0.5454723873156501,5,False,0.6661819219589233,0.9847581386566162
255,10.16,1,98.56675720214844,5.193157196044872,0.0,0.49630453761536797,5,False,0.6593936681747437,0.9432805180549622
256,10.2,1,99.77250671386719,14.62532043457028,6.8219022728577015,0.9167737718634905,5,False,0.6612539291381836,0.9798365235328674
257,10.24,1,97.93058776855469,5.736293792724515,0.0,0.18631747752039873,5,False,0.6797154545783997,0.9739218950271606
258,10.28,1,98.73799133300781,2.1680831909179994,0.0,0.03388320830266511,5,False,0.6731435060501099,0.9806493520736694
259,10.32,1,97.81719970703125,-6.334075927734415,0.0,0.2620451607464692,5,False,0.6851546168327332,0.9672287106513977
260,10.36,1,97.9411392211914,-9.44030761718755,0.0,0.5165189650788413,5,False,0.6862240433692932,0.9469866156578064
261,10.4,1,99.66754150390625,6.692638397216803,0.0,0.2878541616511118,5,False,0.7031470537185669,0.9307587146759033
262,10.44,1,99.03033447265625,6.087570190429614,0.0,0.2487978217425909,5,False,0.661928653717041,0.8535165786743164
263,10.48,1,97.56614685058594,1.4677238464353657,0.0,0.010607304670457007,5,False,0.6533995270729065,0.9098095297813416
264,10.52,1,97.33397674560547,-8.289299011230657,0.0,0.2745908174658007,5,False,0.6686509847640991,0.8502150774002075
265,10.56,1,98.77472686767578,-8.704967498779355,0.0,0.30707206456229874,5,False,0.6357112526893616,0.9347243309020996
266,10.6,1,97.56356811523438,-4.312381744384927,0.0,0.12048191681745846,5,False,0.6285563707351685,0.8882392644882202
267,10.64,1,98.68623352050781,6.174411773681637,0.0,0.3223501096806337,5,False,0.634357213973999,0.9651174545288086
268,10.68,1,98.869140625,7.454586029052589,0.0,0.41179599905202213,5,False,0.554154098033905,0.9049996137619019
269,10.72,1,94.87586975097656,-16.230354309082234,0.0,0.36732186669148326,5,False,0.591848611831665,0.892816960811615
270,10.76,1,94.38714599609375,-25.40802001953147,0.0,0.5764889904147894,5,False,0.5909534096717834,0.911509096622467
271,10.8,1,98.38926696777344,-12.689819335937853,0.0,0.13147144302531055,5,False,0.5764210820198059,0.9348655343055725
272,10.84,1,96.24186706542969,-4.352874755859281,0.0,0.01855680927895742,5,False,0.574083149433136,0.9375818371772766
273,10.88,1,99.53999328613281,27.95742034912098,0.0,0.631452185134576,5,False,0.6023980975151062,0.9319769740104675
274,10.92,1,97.83779907226562,20.130081176757763,0.0,0.40281576449213885,5,False,0.5752012133598328,0.8670374155044556
275,10.96,1,100.58807373046875,14.983863830566275,0.0,0.3268752834730003,5,False,0.5815252661705017,0.9318159818649292
276,11.0,1,98.73748016357422,15.098266601562324,0.0,0.33169338939025217,5,False,0.5928975939750671,0.9364657402038574
277,11.04,1,98.86991882324219,-1.1011695861817368,0.0,0.004636560364591813,5,False,0.5863803625106812,0.9201404452323914
278,11.08,1,97.1995620727539,-7.486572265625115,0.0,0.13638146897236836,5,False,0.5957424640655518,0.8951655030250549
279,11.12,1,99.89439392089844,-7.313194274902544,0.0,0.129018428617252,5,False,0.5966089963912964,0.9296899437904358
280,11.16,1,94.61785888671875,-18.036918640136953,0.0,0.3084386101772466,5,False,0.5942397117614746,0.8915967345237732
281,11.2,1,95.44844818115234,-23.561611175537166,0.0,0.44897773603206215,5,False,0.58633953332901,0.9235621094703674
282,11.24,1,93.25358581542969,-30.84474563598632,0.0,0.5781750292218055,5,False,0.5838003158569336,0.9339259266853333
283,11.28,1,95.63375854492188,-24.713859558105444,0.0,0.3941698618874584,5,False,0.6184533834457397,0.8986586332321167
284,11.32,1,99.21255493164062,23.436756134033107,0.0,0.4497838306109069,5,False,0.6364771723747253,0.8871411085128784
285,11.36,1,97.88998413085938,27.10510253906244,0.0,0.54776456966392,5,False,0.6383287906646729,0.9721548557281494
286,11.4,1,96.07372283935547,19.741249084472486,0.0,0.30089303299935144,5,False,0.6614479422569275,0.9720785617828369
287,11.44,1,96.51901245117188,-3.420810699462774,0.0,0.02171608331371222,5,False,0.6568792462348938,0.9474540948867798
288,11.48,1,96.9601821899414,-14.689292907714945,0.0,0.5541325544224794,5,False,0.6467019319534302,0.9143206477165222
289,11.52,1,97.3550033569336,-0.45875549316412856,0.0,0.0016829337742455541,5,False,0.6524571180343628,0.9561355113983154
290,11.56,1,97.30950927734375,8.268909454345616,11.768118857100802,0.9191219059791118,5,False,0.6494486927986145,0.980642557144165
291,11.6,1,98.40299987792969,10.293254852294977,9.559949820536099,0.8717089398489908,5,False,0.6586630344390869,0.9238113760948181
292,11.64,1,98.17820739746094,8.710117340087747,0.0,0.7962710605119192,5,False,0.6496554017066956,0.9774200320243835
293,11.68,1,97.422119140625,2.507324218749957,0.0,0.09436081150638242,5,False,0.6670828461647034,0.9772108793258667
294,11.72,1,97.85144805908203,0.2574920654296611,0.0,0.0011956112712377953,5,False,0.6757695078849792,0.9745531678199768
295,11.76,1,97.54829406738281,-5.090427398681758,0.0,0.6070679487015909,5,False,0.6674295663833618,0.9786117076873779
296,11.8,1,99.1790771484375,5.319786071777102,0.0,0.22919552944399202,5,False,0.6668733358383179,0.9436804056167603
297,11.84,1,97.59335327148438,4.175243377685309,0.0,0.1339224368373636,5,False,0.6455160975456238,0.9226455092430115
298,11.88,1,98.35930633544922,2.6519393920899055,0.0,0.060683100173264615,5,False,0.6748464107513428,0.9514364004135132
299,11.92,1,97.01262664794922,-4.727764129638804,0.0,0.12571563895868332,5,False,0.6647336483001709,0.934257447719574
300,11.96,1,98.51260375976562,-4.784183502197363,0.0,0.12912916554552245,5,False,0.6634856462478638,0.9498001337051392
301,12.0,1,97.23758697509766,-1.3955879211425561,0.0,0.01747368013883821,5,False,0.6652365326881409,0.9517380595207214
302,12.04,1,99.88082885742188,8.170013427734252,0.0,0.20210248863068214,5,False,0.6707035899162292,0.9562811255455017
303,12.08,1,99.94537353515625,18.0842971801756,0.0,0.6708263380916634,5,False,0.6722074151039124,0.9820218086242676
304,12.12,1,99.76375579833984,13.025226593017477,0.0,0.4870439581040312,5,False,0.6560354828834534,0.9428900480270386
305,12.16,1,100.13188171386719,14.178791046142464,0.0,0.5477599205817593,5,False,0.6537245512008667,0.9825580716133118
306,12.2,1,101.10812377929688,6.602745056152042,0.0,0.5908549385435524,5,False,0.6386461853981018,0.969163179397583
307,12.24,1,102.3075180053711,15.17164230346665,6.743338391387879,0.8170318831770507,5,False,0.6490349173545837,0.9701336026191711
308,12.28,1,102.03011322021484,16.770877838134535,6.083767004027256,0.8927109408703812,5,False,0.6246548891067505,0.9756245613098145
309,12.32,1,100.86753845214844,5.983257293701108,0.0,0.18265586439413628,5,False,0.6261955499649048,0.9685755968093872
310,12.36,1,101.46234130859375,-1.8288612365723715,0.0,0.03633350407734759,5,False,0.6353546380996704,0.9820193648338318
311,12.4,1,100.02871704101562,-12.8134346008302,0.0,0.7795103102887755,5,False,0.6193731427192688,0.9453023672103882
312,12.44,1,99.72393035888672,-13.627967834472598,0.0,0.8016679962280162,5,False,0.6080987453460693,0.991692066192627
313,12.48,1,97.94972229003906,-18.93510818481452,0.0,0.799914280319018,5,False,0.6058968305587769,0.9560813307762146
314,12.52,1,98.95068359375,-17.755775451660142,0.0,0.7407344338494365,5,False,0.6114596724510193,0.9598682522773743
315,12.56,1,99.6048812866211,-4.052295684814578,0.0,0.09598594564030294,5,False,0.6284996271133423,0.9712543487548828
316,12.6,1,101.08374786376953,10.936985015869032,0.0,0.3633368210063187,5,False,0.6262005567550659,0.971142053604126
317,12.64,1,100.38946533203125,17.531375885009435,5.726274194934771,0.8237545201053068,5,False,0.6181267499923706,0.9133084416389465
318,12.68,1,99.94760131835938,6.946048736572036,0.0,0.2985144528952265,5,False,0.6237236261367798,0.9599781632423401
319,12.72,1,100.03927612304688,-0.6683921813966319,0.0,0.0056740425799564065,5,False,0.6256614327430725,0.9765510559082031
320,12.76,1,99.58377075195312,-8.37535858154302,0.0,0.8728787651330523,5,False,0.6118361949920654,0.9854066967964172
321,12.8,1,100.92538452148438,1.7700195312499,0.0,0.04872740127891684,5,False,0.6204419732093811,0.9844293594360352
322,12.84,1,100.34199523925781,4.187240600585985,0.0,0.2776473973261756,5,False,0.6207544207572937,0.9487109184265137
323,12.88,1,101.24081420898438,7.903251647949044,0.0,0.5616813181932612,5,False,0.6158285140991211,0.9556006789207458
324,12.92,1,100.60944366455078,5.916938781738371,0.0,0.3505257661243658,5,False,0.6186257004737854,0.9724732041358948
325,12.96,1,100.8431625366211,0.2575111389159911,0.0,0.0023182250204329957,5,False,0.614975094795227,0.9723442196846008
326,13.0,1,101.20742797851562,3.3330345153807746,0.0,0.29799978418277795,5,False,0.6402109861373901,0.9629576802253723
327,13.04,1,101.34089660644531,1.9953727722165895,0.0,0.16647187068566205,5,False,0.6184316277503967,0.971843957901001
328,13.08,1,102.42922973632812,10.343265533447168,9.902987543450493,0.8689008555083497,5,False,0.6298035383224487,0.8725771307945251
329,13.12,1,102.82799530029297,12.978668212890566,7.922846444149253,0.9276036917908339,5,False,0.6227422952651978,0.8827251195907593
330,13.16,1,103.46426391601562,15.001926422118988,6.89673185994746,0.9592271036270393,5,False,0.6239458918571472,0.8350136876106262
331,13.2,1,102.85125732421875,10.139389038086007,0.0,0.6645917131489498,5,False,0.6318433880805969,0.9450679421424866
332,13.24,1,103.66535949707031,6.238803863525236,0.0,0.6079328246971698,5,False,0.6356581449508667,0.924315869808197
333,13.28,1,103.64064025878906,4.565963745117129,0.0,0.47642100382714303,5,False,0.6480321884155273,0.9535369873046875
334,13.32,1,101.1075210571289,-9.810256958007987,0.0,0.3306132749716586,5,False,0.6457481384277344,0.9010431170463562
335,13.36,1,103.24066925048828,-4.447536468505963,0.0,0.07087068300324606,5,False,0.6092562675476074,0.9181405901908875
336,13.4,1,104.09880828857422,1.1673164367673736,0.0,0.0039026301683144915,5,False,0.6229168772697449,0.9548877477645874
337,13.44,1,103.78723907470703,8.211212158203011,0.0,0.1884714002586615,5,False,0.6059457063674927,0.9663150906562805
338,13.48,1,103.21646881103516,11.911163330078008,0.0,0.41478434552292,5,False,0.6213350892066956,0.9267110228538513
339,13.52,1,103.2107162475586,-2.355613708496149,0.0,0.1321516502201876,5,False,0.6114750504493713,0.987389087677002
340,13.56,1,102.00788879394531,-11.895904541015808,0.0,0.8866709517884294,5,False,0.6072850227355957,0.9774447679519653
341,13.6,1,103.9439697265625,-2.2377967834475445,0.0,0.034620772951259426,5,False,0.6132858395576477,0.9344146251678467
342,13.64,1,103.63094329833984,3.905506134033072,0.0,0.11294850758576047,5,False,0.6399844288825989,0.9443029761314392
343,13.68,1,104.85111236572266,12.259616851806717,0.0,0.5533734378091082,5,False,0.6319805383682251,0.9205875992774963
344,13.72,1,104.51302337646484,14.793529510498,0.0,0.7184715362400478,5,False,0.6806119084358215,0.9374359846115112
345,13.76,1,104.4588623046875,4.7796630859374725,0.0,0.3861220844013692,5,False,0.6702290773391724,0.9399200677871704
346,13.8,1,104.44891357421875,3.1092262268066873,0.0,0.19056006752877663,5,False,0.6856845617294312,0.9266821146011353
347,13.84,1,106.39863586425781,7.577342987060409,0.0,0.32923099783609544,5,False,0.664473831653595,0.9141765832901001
348,13.88,1,107.30973052978516,18.83296966552718,0.0,0.7862094778886405,5,False,0.6829917430877686,0.9413152933120728
349,13.92,1,107.75373840332031,23.62642288207996,4.560730117340309,0.9204216812186612,5,False,0.6591222286224365,0.9466461539268494
350,13.96,1,107.73734283447266,19.82990264892573,5.4330747226491924,0.8158170096857672,5,False,0.6853107213973999,0.97625732421875
351,14.0,1,107.87080383300781,8.429870605468382,0.0,0.7732198369600335,5,False,0.6615676879882812,0.9744136929512024
352,14.04,1,107.830810546875,2.8980636596676526,0.0,0.6623744624695932,5,False,0.6814301013946533,0.957812488079071
353,14.08,1,108.62319946289062,4.580974578857298,0.0,0.6032987090417484,5,False,0.7002610564231873,0.9861820340156555
354,14.12,1,108.37154388427734,5.051994323730203,0.0,0.6770957642500397,5,False,0.6799734830856323,0.9761163592338562
355,14.16,1,107.59992980957031,-0.0025367736815684622,0.0,1.4415856619542922e-07,5,False,0.6654415130615234,0.9472786784172058
356,14.2,1,105.98450469970703,-11.78970336914076,0.0,0.5206252650914389,5,False,0.6764754056930542,0.9816175103187561
357,14.24,1,105.95893096923828,-19.288940429687777,0.0,0.9133573372442102,5,False,0.6827080845832825,0.9769434332847595
358,14.28,1,105.7107925415039,-17.40625381469734,0.0,0.8594470247376279,5,False,0.6623529195785522,0.9569944143295288
359,14.32,1,104.97676849365234,-13.80008697509765,0.0,0.8276325094859539,5,False,0.6609451770782471,0.9567999243736267
360,14.36,1,104.46444702148438,-10.055694580078113,0.0,0.8972206875883293,5,False,0.6509958505630493,0.9740450978279114
361,14.4,1,105.9906005859375,-2.957515716552944,0.0,0.07731522648044908,5,False,0.6597786545753479,0.9588152766227722
362,14.44,1,107.66961669921875,12.328701019286788,0.0,0.405723054441249,5,False,0.6736829876899719,0.9676121473312378
363,14.48,1,106.36302185058594,14.944190979003853,0.0,0.5701657865009491,5,False,0.657742440700531,0.9524174332618713
364,14.52,1,109.40545654296875,25.636100769042702,0.0,0.759602222274117,5,False,0.6588589549064636,0.9564628601074219
365,14.56,1,110.51644897460938,26.968841552734393,0.0,0.7689494175510362,5,False,0.6537996530532837,0.9016554951667786
366,14.6,1,109.25311279296875,18.301048278808487,0.0,0.5051160770386448,5,False,0.6383458375930786,0.9745743274688721
367,14.64,1,106.2684326171875,-0.8538055419925383,0.0,0.0007826192728879189,5,False,0.6377187967300415,0.9036165475845337
368,14.68,1,106.62162780761719,-24.539184570312365,0.0,0.6919802005949075,5,False,0.6338874101638794,0.9506623148918152
369,14.72,1,108.5888671875,-16.216621398925916,0.0,0.3277999858868338,5,False,0.6302245259284973,0.957555890083313
370,14.76,1,109.40374755859375,6.554260253906188,0.0,0.07826514812844032,5,False,0.6113450527191162,0.9825674891471863
371,14.8,1,108.97759246826172,20.501098632812422,5.315695242490121,0.8233724177123036,5,False,0.6454545855522156,0.9767516255378723
372,14.84,1,108.37592315673828,9.743289947509899,0.0,0.33457782116033397,5,False,0.6247910261154175,0.9731436967849731
373,14.88,1,107.71450805664062,-6.941356658935823,0.0,0.4752067247349714,5,False,0.6406702995300293,0.9684939384460449
374,14.92,1,108.50037384033203,-7.67457962036145,0.0,0.5772084403684481,5,False,0.6461965441703796,0.9827139973640442
375,14.96,1,109.05132293701172,0.6797790527343571,0.0,0.00636512967082925,5,False,0.6364457607269287,0.9575124979019165
376,15.0,1,109.60939025878906,9.50937271118155,0.0,0.7043581723648897,5,False,0.6556706428527832,0.9680755734443665
377,15.04,1,109.50459289550781,11.722965240478503,9.34103195302472,0.8960667911951384,5,False,0.6475245952606201,0.9780764579772949
378,15.08,1,110.55516052246094,11.407108306884426,9.69177792900753,0.9011505603157225,5,False,0.6462550163269043,0.9662290811538696
379,15.12,1,111.3467788696289,13.84170532226528,8.044296297113073,0.8965753810650107,5,False,0.6501039266586304,0.9641573429107666
380,15.16,1,113.13034057617188,22.21021652221692,5.093617185722048,0.8887421223923057,5,False,0.6594815850257874,0.9635187387466431
381,15.2,1,112.71955871582031,22.51277923583956,5.006914407812195,0.8978982817482865,5,False,0.648699939250946,0.9633628129959106
382,15.24,1,113.1490478515625,16.40138626098628,0.0,0.7871864233130225,5,False,0.6444224119186401,0.9929797053337097
383,15.28,1,113.03627014160156,8.494224548339774,0.0,0.49573577672381774,5,False,0.6331562399864197,0.967393696308136
384,15.32,1,112.92829895019531,-0.21842956542979983,0.0,0.006154255084560134,5,False,0.6379528045654297,0.9859654307365417
385,15.36,1,112.23907470703125,-2.9542922973630406,0.0,0.27158736465847466,5,False,0.6432523727416992,0.9858713150024414
386,15.4,1,112.00682067871094,-7.704124450683799,0.0,0.8994285504152595,5,False,0.6837879419326782,0.9334753155708313
387,15.44,1,111.24103546142578,-11.27986907958996,0.0,0.9479907094682155,5,False,0.6564364433288574,0.9463891983032227
388,15.48,1,114.42887115478516,5.00776290893549,0.0,0.0694600394010293,5,False,0.6814660429954529,0.9313230514526367
389,15.52,1,111.13056945800781,0.5125999450681993,0.0,0.0005946805114440679,5,False,0.6430546045303345,0.9250378012657166
390,15.56,1,116.01957702636719,19.78761672973642,0.0,0.3345032628213841,5,False,0.6781275868415833,0.9144029021263123
391,15.6,1,116.7026138305664,31.284656524658466,0.0,0.5722166328740459,5,False,0.6659752130508423,0.9330486059188843
392,15.64,1,117.13966369628906,27.484073638916136,0.0,0.5082465638958598,5,False,0.7099475860595703,0.9309868216514587
393,15.68,1,116.64012908935547,30.348014831542756,0.0,0.5943616249209294,5,False,0.6913708448410034,0.9620381593704224
394,15.72,1,117.80038452148438,8.747825622558436,0.0,0.7028821441797481,5,False,0.7102041244506836,0.973257303237915
395,15.76,1,117.63671112060547,6.322288513183371,0.0,0.573903351180512,5,False,0.7306948304176331,0.9669421315193176
396,15.8,1,119.78118896484375,15.699081420898697,0.0,0.6878245389978229,5,False,0.7395363450050354,0.9602451324462891
397,15.84,1,119.84805297851562,20.991630554199254,5.709325565209165,0.8783762552390445,5,False,0.7333554625511169,0.9792439937591553
398,15.88,1,118.93498229980469,11.201343536376593,0.0,0.4529771121013221,5,False,0.7255095839500427,0.9809709787368774
399,15.92,1,119.0455322265625,4.928588867187422,0.0,0.1221359308988883,5,False,0.7334862351417542,0.9812663793563843
400,15.96,1,121.92172241210938,8.6963653564451,0.0,0.20987934134350517,5,False,0.719373881816864,0.9494494795799255
401,16.0,1,124.25923156738281,29.52274322509753,0.0,0.6741121620010437,5,False,0.7240059971809387,0.9624126553535461
402,16.04,3,507.119384765625,,0.0,,1,False,0.5042530298233032,0.04186960682272911
403,16.08,1,125.32533264160156,36.1864399265597,3.4633230816833334,0.9056429896446114,5,False,0.562086820602417,0.9052534699440002
404,16.12,1,126.23462677001953,32.88834372232106,3.8382786264893323,0.8854464150815395,5,False,0.6990234851837158,0.9448537826538086
405,16.16,1,126.4616470336914,21.15598057591612,5.977583812761428,0.9014463836547325,5,False,0.7122292518615723,0.9661725163459778
406,16.2,1,128.88473510742188,20.880413055420053,6.172518463372375,0.8746721038854981,5,False,0.7264254093170166,0.9444106817245483
407,16.24,1,127.56388854980469,17.81805038452124,0.0,0.6778214065530546,5,False,0.7347649931907654,0.9578790068626404
408,16.28,1,126.58138275146484,4.489383697509425,0.0,0.0669648002526837,5,False,0.7360026836395264,0.950175404548645
409,16.32,1,125.69166564941406,-9.608287811279503,0.0,0.24454287693644283,5,False,0.7352209687232971,0.9566117525100708
410,16.36,1,126.46422576904297,-16.783103942871172,0.0,0.7464839531835086,5,False,0.7444658279418945,0.9377720952033997
411,16.4,1,128.11483764648438,2.461853027343663,0.0,0.02644686116363837,5,False,0.738949716091156,0.9777801036834717
412,16.44,1,130.21957397460938,24.248886108398313,0.0,0.7279485657783044,5,False,0.7646113038063049,0.9674583077430725
